Country,Year,Acts against computer systems (number),Attempted intentional homicide (number),Bribery (number),Burglary of private residential premises (number),Burglary (number),Child pornography (number),Corruption (number),Fraud (number),Intentional homicide (number),Kidnapping (number),Money laundering (number),Participation in an organized criminal group (number),Rape (number),Robbery (number),Serious assault (number),Sexual assault (number),Sexual exploitation (number),Sexual violence (number),Theft of a motorized vehicle or parts thereof (number),Theft (number),Unlawful acts involving controlled drugs or precursors (number),Total Crimes number,Acts against computer systems (per100k),Attempted intentional homicide (per100k),Bribery (per100k),Burglary of private residential premises (per100k),Burglary (per100k),Child pornography (per100k),Corruption (per100k),Fraud (per100k),Intentional homicide (per100k),Kidnapping (per100k),Money laundering (per100k),Participation in an organized criminal group (per100k),Rape (per100k),Robbery (per100k),Serious assault (per100k),Sexual assault (per100k),Sexual exploitation (per100k),Sexual violence (per100k),Theft of a motorized vehicle or parts thereof (per100k),Theft (per100k),Unlawful acts involving controlled drugs or precursors (per100k),Total Crimes per100k
Scotland (NUTS 2021),2013,,317.0,,16334.0,22272.0,,,,61.0,253.0,,,1690.0,1499.0,2951.0,3523.0,,8114.0,5976.0,101870.0,35542.0,200402.0,,5.96,,307.02,418.64,,,,1.15,4.76,,,31.77,28.18,55.47,66.22,,152.52,112.33,1914.81,668.07,3766.9
Scotland (NUTS 2021),2014,,263.0,,15166.0,20607.0,,,,62.0,234.0,,,1797.0,1497.0,2903.0,3831.0,,8554.0,5423.0,95021.0,36740.0,192098.0,,4.93,,284.14,386.08,,,,1.16,4.38,,,33.67,28.05,54.39,71.78,,160.26,101.6,1780.27,688.34,3599.05
Scotland (NUTS 2021),2015,,293.0,,13051.0,17637.0,,,,59.0,228.0,,,1692.0,1327.0,3714.0,4080.0,,9314.0,5028.0,86748.0,35375.0,178546.0,,5.47,,243.65,329.26,,,,1.1,4.26,,,31.59,24.76,69.34,76.17,,173.76,93.87,1619.49,660.41,3333.13
Scotland (NUTS 2021),2016,,236.0,,12036.0,16299.0,,,,62.0,230.0,,,1755.0,1435.0,3950.0,4404.0,,10073.0,5216.0,84867.0,32529.0,173092.0,,4.39,,223.86,303.15,,,,1.15,4.28,,,32.64,26.63,73.47,81.91,,186.92,97.01,1578.45,605.01,3218.87
Scotland (NUTS 2021),2017,,245.0,,10893.0,15130.0,,,,59.0,233.0,,,2136.0,1556.0,3944.0,4945.0,,11628.0,5024.0,86543.0,32295.0,174631.0,,4.52,,201.17,279.42,,,,1.09,4.3,,,39.45,28.74,72.84,91.33,,214.75,92.78,1598.29,596.43,3225.11
Scotland (NUTS 2021),2018,,310.0,,9573.0,13777.0,,,,60.0,268.0,,,2293.0,1807.0,4049.0,5256.0,,12705.0,4950.0,86569.0,34714.0,176331.0,,5.7,,176.07,253.4,,,,1.1,4.93,,,42.17,33.24,74.47,96.67,,233.68,91.04,1592.24,638.49,3243.2
Serbia,2008,,204.0,,6009.0,14040.0,,,,128.0,16.0,,,123.0,4082.0,1582.0,277.0,,400.0,4083.0,19863.0,6049.0,56856.0,,2.77,,81.58,190.62,,,,1.74,0.22,,,1.67,55.42,21.48,3.76,,5.43,55.43,269.68,82.13,771.93
Serbia,2009,,211.0,,6121.0,14201.0,,,,136.0,24.0,,,111.0,4593.0,1442.0,301.0,,412.0,3295.0,17833.0,5500.0,54180.0,,2.88,,83.45,193.61,,,,1.85,0.33,,,1.51,62.62,19.66,4.1,,5.62,44.92,243.12,74.98,738.6500000000001
Serbia,2010,,204.0,,5946.0,15177.0,,,,114.0,20.0,,,72.0,3620.0,1391.0,381.0,,453.0,3282.0,15912.0,5573.0,52145.0,,2.79,,81.38,207.71,,,,1.56,0.27,,,0.99,49.54,19.04,5.21,,6.2,44.92,217.77,76.27,713.65
Serbia,2011,,186.0,,6925.0,17430.0,,,,114.0,9.0,,,79.0,3548.0,1309.0,378.0,,457.0,3370.0,17529.0,4941.0,56275.0,,2.56,,95.5,240.36,,,,1.57,0.12,,,1.09,48.93,18.05,5.21,,6.3,46.47,241.73,68.14,776.03
Serbia,2012,,203.0,,6738.0,17606.0,,,,104.0,11.0,,,85.0,3791.0,1323.0,310.0,,395.0,2761.0,17900.0,4774.0,56001.0,,2.81,,93.37,243.96,,,,1.44,0.15,,,1.18,52.53,18.33,4.3,,5.47,38.26,248.04,66.15,775.99
Serbia,2013,,221.0,,6796.0,31694.0,,,,132.0,9.0,,,140.0,3852.0,1750.0,121.0,,262.0,2219.0,30882.0,5648.0,83726.0,,3.08,,94.63,441.33,,,,1.84,0.13,,,1.95,53.64,24.37,1.68,,3.65,30.9,430.02,78.65,1165.87
Serbia,2014,,172.0,,6107.0,26788.0,,,,114.0,12.0,,,133.0,3232.0,1506.0,155.0,,288.0,1895.0,26754.0,6217.0,73373.0,,2.41,,85.45,374.83,,,,1.6,0.17,,,1.86,45.22,21.07,2.17,,4.03,26.52,374.35,86.99,1026.6699999999998
Serbia,2015,,138.0,,5511.0,22501.0,,,,96.0,14.0,,,114.0,3034.0,1422.0,134.0,,251.0,1690.0,24483.0,5706.0,65094.0,,1.94,,77.46,316.27,,,,1.35,0.2,,,1.6,42.65,19.99,1.88,,3.53,23.75,344.13,80.2,914.95
Serbia,2016,,152.0,147.0,7897.0,19682.0,60.0,1348.0,2245.0,106.0,8.0,12.0,,105.0,2422.0,1339.0,178.0,74.0,283.0,1498.0,22431.0,7020.0,67007.0,,2.15,2.08,111.6,278.14,0.85,19.05,31.73,1.5,0.11,0.17,,1.48,34.23,18.92,2.52,1.05,4.0,21.17,316.98,99.2,946.9300000000001
Serbia,2017,,111.0,147.0,6516.0,16844.0,52.0,1500.0,2044.0,79.0,11.0,37.0,0.0,111.0,1829.0,1285.0,202.0,67.0,313.0,1555.0,20752.0,8407.0,61862.0,,1.58,2.09,92.55,239.25,0.74,21.31,29.03,1.12,0.16,0.53,0.0,1.58,25.98,18.25,2.87,0.95,4.45,22.09,294.76,119.41,878.6999999999999
Serbia,2018,,95.0,295.0,5929.0,14453.0,42.0,1179.0,1966.0,104.0,14.0,137.0,,123.0,1597.0,6904.0,338.0,70.0,461.0,1224.0,18781.0,10215.0,63927.0,,1.36,4.21,84.68,206.43,0.6,16.84,28.08,1.49,0.2,1.96,,1.76,22.81,98.61,4.83,1.0,6.58,17.48,268.24,145.9,913.0600000000001
Serbia,2019,,137.0,219.0,4944.0,11911.0,64.0,1053.0,2961.0,80.0,8.0,175.0,,116.0,1247.0,6216.0,443.0,91.0,559.0,942.0,18072.0,11150.0,60388.0,,1.97,3.14,71.0,171.04,0.92,15.12,42.52,1.15,0.11,2.51,,1.67,17.91,89.26,6.36,1.31,8.03,13.53,259.51,160.11,867.17
Serbia,2020,,124.0,180.0,3729.0,9499.0,80.0,746.0,2191.0,76.0,4.0,114.0,,93.0,846.0,5797.0,393.0,107.0,486.0,711.0,15228.0,10772.0,51176.0,,1.79,2.6,53.84,137.14,1.15,10.77,31.63,1.1,0.06,1.65,,1.34,12.21,83.69,5.67,1.54,7.02,10.26,219.84,155.51,738.8100000000001
Serbia,2021,,123.0,195.0,3718.0,9825.0,138.0,1171.0,2699.0,73.0,14.0,226.0,,115.0,807.0,5261.0,546.0,195.0,662.0,612.0,17363.0,9760.0,53503.0,,1.79,2.84,54.11,142.98,2.01,17.04,39.28,1.06,0.2,3.29,,1.67,11.74,76.56,7.95,2.84,9.63,8.91,252.68,142.03,778.6099999999999
Serbia,2022,,141.0,145.0,3465.0,9491.0,,983.0,3340.0,70.0,11.0,182.0,,108.0,717.0,5301.0,376.0,148.0,484.0,579.0,17574.0,10585.0,53700.0,,2.07,2.13,50.98,139.63,,14.46,49.14,1.03,0.16,2.68,,1.59,10.55,77.99,5.53,2.18,7.12,8.52,258.55,155.73,790.04
Slovakia,2008,,0.0,,2118.0,15159.0,,,,94.0,3.0,,,152.0,1371.0,2702.0,,,,4135.0,33743.0,538.0,60015.0,,0.0,,39.4,281.97,,,,1.75,0.06,,,2.83,25.5,50.26,,,,76.92,627.65,10.01,1116.35
Slovakia,2009,,0.0,,2330.0,15394.0,,,,84.0,6.0,,,142.0,1358.0,2618.0,,,,3779.0,31549.0,613.0,57873.0,,0.0,,43.29,286.01,,,,1.56,0.11,,,2.64,25.23,48.64,,,,70.21,586.15,11.39,1075.23
Slovakia,2010,,0.0,,3495.0,14783.0,,,,89.0,4.0,,,117.0,1188.0,2426.0,,,,3354.0,41814.0,624.0,67894.0,,0.0,,64.84,274.25,,,,1.65,0.07,,,2.17,22.04,45.01,,,,62.22,775.71,11.58,1259.54
Slovakia,2011,,0.0,,3024.0,12884.0,,,,96.0,4.0,,,150.0,851.0,2227.0,,,,2694.0,37613.0,762.0,60305.0,,0.0,,56.08,238.93,,,,1.78,0.07,,,2.78,15.78,41.3,,,,49.96,697.51,14.13,1118.3200000000002
Slovakia,2012,,0.0,,3163.0,11855.0,,,,75.0,7.0,,,88.0,974.0,2183.0,,,,2546.0,34730.0,759.0,56380.0,,0.0,,58.53,219.36,,,,1.39,0.13,,,1.63,18.02,40.39,,,,47.11,642.63,14.04,1043.23
Slovakia,2013,,78.0,,3226.0,11167.0,,,,78.0,78.0,,,91.0,835.0,2017.0,68.0,,645.0,2431.0,33872.0,1930.0,56516.0,,1.44,,59.62,206.38,,,,1.44,1.44,,,1.68,15.43,37.28,1.26,,11.92,44.93,626.0,35.67,1044.49
Slovakia,2014,,72.0,,2708.0,9427.0,,,,72.0,83.0,,,86.0,680.0,1988.0,54.0,,683.0,2297.0,29816.0,1609.0,49575.0,,1.33,,50.0,174.06,,,,1.33,1.53,,,1.59,12.56,36.71,1.0,,12.61,42.41,550.52,29.71,915.36
Slovakia,2015,,48.0,,1924.0,6862.0,,,,48.0,85.0,,,87.0,539.0,1862.0,75.0,,645.0,1932.0,24091.0,1750.0,39948.0,,0.89,,35.49,126.57,,,,0.89,1.57,,,1.6,9.94,34.35,1.38,,11.9,35.64,444.37,32.28,736.8699999999999
Slovakia,2016,243.0,,71.0,1764.0,6260.0,162.0,105.0,2312.0,60.0,102.0,116.0,6.0,82.0,526.0,1632.0,59.0,20.0,656.0,1671.0,22130.0,1493.0,39470.0,4.48,,1.31,32.51,115.37,2.99,1.94,42.61,1.11,1.88,2.14,0.11,1.51,9.69,30.08,1.09,0.37,12.09,30.79,407.83,27.51,727.41
Slovakia,2017,26.0,80.0,128.0,1645.0,5720.0,242.0,167.0,2863.0,80.0,89.0,117.0,6.0,96.0,468.0,1619.0,87.0,27.0,705.0,1524.0,20295.0,1480.0,37464.0,0.48,1.47,2.35,30.26,105.24,4.45,3.07,52.67,1.47,1.64,2.15,0.11,1.77,8.61,29.79,1.6,0.5,12.97,28.04,373.39,27.23,689.26
Slovakia,2018,57.0,,67.0,1324.0,4528.0,324.0,151.0,2633.0,67.0,92.0,111.0,9.0,99.0,475.0,1597.0,76.0,27.0,667.0,1339.0,17232.0,1573.0,32448.0,1.05,,1.23,24.32,83.19,5.95,2.77,48.37,1.23,1.69,2.04,0.17,1.82,8.73,29.34,1.4,0.5,12.25,24.6,316.58,28.9,596.13
Slovakia,2019,71.0,,62.0,992.0,3695.0,286.0,136.0,2264.0,76.0,95.0,62.0,6.0,97.0,410.0,1527.0,78.0,7.0,698.0,1042.0,14796.0,1723.0,28123.0,1.3,,1.14,18.2,67.79,5.25,2.5,41.54,1.39,1.74,1.14,0.11,1.78,7.52,28.02,1.43,0.13,12.81,19.12,271.47,31.61,515.99
Slovakia,2020,62.0,,66.0,951.0,3725.0,403.0,131.0,1984.0,63.0,53.0,77.0,10.0,92.0,325.0,1271.0,59.0,5.0,621.0,982.0,14003.0,1513.0,26396.0,1.14,,1.21,17.42,68.25,7.38,2.4,36.35,1.15,0.97,1.41,0.18,1.69,5.95,23.29,1.08,0.09,11.38,17.99,256.57,27.72,483.62
Slovakia,2021,72.0,,96.0,761.0,3247.0,295.0,186.0,1911.0,55.0,54.0,83.0,14.0,92.0,289.0,1131.0,72.0,9.0,591.0,938.0,11962.0,1806.0,23664.0,1.32,,1.76,13.94,59.47,5.4,3.41,35.0,1.01,0.99,1.52,0.26,1.69,5.29,20.72,1.32,0.16,10.82,17.18,219.09,33.08,433.43
Slovakia,2022,44.0,,68.0,933.0,3521.0,,137.0,2122.0,42.0,48.0,126.0,8.0,107.0,313.0,1295.0,88.0,26.0,600.0,780.0,13598.0,1540.0,25396.0,0.81,,1.25,17.17,64.79,,2.52,39.05,0.77,0.88,2.32,0.15,1.97,5.76,23.83,1.62,0.48,11.04,14.35,250.21,28.34,467.31
Slovenia,2008,,19.0,,2036.0,15310.0,,,,11.0,7.0,,,230.0,386.0,214.0,82.0,,312.0,582.0,28765.0,1434.0,49388.0,,0.95,,101.28,761.59,,,,0.55,0.35,,,11.44,19.2,10.64,4.08,,15.52,28.95,1430.9,71.33,2456.78
Slovenia,2009,,38.0,,2231.0,15510.0,,,,13.0,2.0,,,285.0,481.0,220.0,90.0,,375.0,586.0,28566.0,2096.0,50493.0,,1.87,,109.77,763.15,,,,0.64,0.1,,,14.02,23.67,10.82,4.42,,18.45,28.83,1405.56,103.13,2484.4300000000003
Slovenia,2010,,31.0,,2563.0,13430.0,,,,11.0,4.0,,,314.0,463.0,215.0,89.0,,403.0,534.0,28911.0,1756.0,48724.0,,1.51,,125.21,656.09,,,,0.54,0.2,,,15.34,22.62,10.5,4.35,,19.68,26.09,1412.38,85.79,2380.3
Slovenia,2011,,34.0,,2486.0,13696.0,,,,17.0,2.0,,,274.0,403.0,191.0,49.0,,323.0,528.0,30677.0,1505.0,50185.0,,1.66,,121.26,668.04,,,,0.83,0.1,,,13.36,19.66,9.31,2.39,,15.75,25.75,1496.3,73.41,2447.8199999999997
Slovenia,2012,,30.0,,2717.0,14106.0,,,,14.0,4.0,,,227.0,391.0,217.0,62.0,,289.0,539.0,33905.0,1760.0,54261.0,,1.46,,132.18,686.26,,,,0.68,0.19,,,11.04,19.02,10.56,3.01,,14.06,26.22,1649.48,85.62,2639.7799999999997
Slovenia,2013,,28.0,,3815.0,15370.0,,,,12.0,4.0,,,225.0,377.0,176.0,67.0,,292.0,621.0,34942.0,1712.0,57641.0,,1.36,,185.3,746.54,,,,0.58,0.19,,,10.93,18.31,8.55,3.25,,14.18,30.16,1697.18,83.15,2799.68
Slovenia,2014,,16.0,,3670.0,13603.0,,,,17.0,5.0,,,161.0,297.0,186.0,63.0,,224.0,594.0,30103.0,1662.0,50601.0,,0.78,,178.06,659.99,,,,0.82,0.24,,,7.81,14.41,9.02,3.05,,10.86,28.82,1460.54,80.64,2455.04
Slovenia,2015,,26.0,,3117.0,10251.0,,,,20.0,3.0,,,128.0,232.0,170.0,44.0,,172.0,775.0,22798.0,1737.0,39473.0,,1.26,,151.1,496.93,,,,0.97,0.15,,,6.2,11.25,8.24,2.13,,8.33,37.57,1105.16,84.2,1913.4900000000002
Slovenia,2016,273.0,26.0,199.0,3184.0,10707.0,110.0,1159.0,4383.0,10.0,3.0,51.0,1.0,165.0,226.0,155.0,65.0,,230.0,815.0,21394.0,1437.0,44593.0,13.23,1.26,9.64,154.25,518.7,5.33,56.15,212.34,0.48,0.15,2.47,0.05,7.99,10.95,7.51,3.15,,11.14,39.48,1036.44,69.62,2160.33
Slovenia,2017,202.0,41.0,80.0,2905.0,8752.0,187.0,971.0,4002.0,19.0,1.0,,1.0,158.0,238.0,151.0,65.0,,223.0,554.0,20539.0,1624.0,40713.0,9.78,1.98,3.87,140.62,423.64,9.05,47.0,193.72,0.92,0.05,,0.05,7.65,11.52,7.31,3.15,,10.79,26.82,994.19,78.61,1970.72
Slovenia,2018,237.0,37.0,108.0,2615.0,8397.0,141.0,213.0,3907.0,9.0,6.0,,4.0,138.0,322.0,151.0,49.0,,187.0,543.0,18580.0,1517.0,37161.0,11.47,1.79,5.23,126.52,406.26,6.82,10.31,189.03,0.44,0.29,,0.19,6.68,15.58,7.3,2.37,,9.04,26.27,898.94,73.4,1797.93
Slovenia,2019,239.0,17.0,185.0,2520.0,8337.0,134.0,219.0,3978.0,14.0,11.0,59.0,5.0,182.0,314.0,144.0,59.0,153.0,241.0,462.0,26283.0,1372.0,44928.0,11.49,0.82,8.89,121.1,400.64,6.44,10.52,191.17,0.67,0.53,2.84,0.24,8.75,15.09,6.92,2.84,7.35,11.58,22.2,1263.05,65.93,2159.06
Slovenia,2020,222.0,34.0,298.0,2673.0,8281.0,150.0,312.0,3405.0,11.0,3.0,69.0,1.0,146.0,255.0,128.0,69.0,162.0,215.0,532.0,24429.0,1496.0,42891.0,10.59,1.62,14.22,127.54,395.11,7.16,14.89,162.46,0.52,0.14,3.29,0.05,6.97,12.17,6.11,3.29,7.73,10.26,25.38,1165.58,71.38,2046.46
Slovenia,2021,167.0,22.0,187.0,1373.0,4744.0,175.0,248.0,3488.0,9.0,4.0,59.0,4.0,174.0,222.0,116.0,64.0,209.0,238.0,332.0,18128.0,1418.0,31381.0,7.92,1.04,8.87,65.1,224.94,8.3,11.76,165.39,0.43,0.19,2.8,0.19,8.25,10.53,5.5,3.03,9.91,11.29,15.74,859.56,67.24,1487.9799999999998
Slovenia,2022,215.0,27.0,191.0,1577.0,5605.0,,623.0,3661.0,13.0,1.0,93.0,0.0,218.0,215.0,114.0,71.0,189.0,289.0,302.0,21548.0,1382.0,36334.0,10.2,1.28,9.06,74.84,266.0,,29.57,173.74,0.62,0.05,4.41,0.0,10.35,10.2,5.41,3.37,8.97,13.72,14.33,1022.6,65.59,1724.3100000000002
Spain,2008,,887.0,,93920.0,174761.0,,,,407.0,237.0,,,2437.0,71421.0,72803.0,8451.0,,10888.0,67117.0,237525.0,14564.0,755418.0,,1.94,,205.65,382.67,,,,0.89,0.52,,,5.34,156.39,159.41,18.5,,23.84,146.96,520.1,31.89,1654.1000000000001
Spain,2009,,831.0,,97852.0,191853.0,,,,412.0,171.0,,,2051.0,65159.0,80910.0,7672.0,,9723.0,51716.0,217648.0,14343.0,740341.0,,1.8,,211.62,414.91,,,,0.89,0.37,,,4.44,140.92,174.98,16.59,,21.03,111.84,470.7,31.02,1601.11
Spain,2010,,765.0,,110231.0,200388.0,,,,401.0,127.0,,,1578.0,84411.0,25077.0,8376.0,,9954.0,53146.0,144618.0,14391.0,653463.0,,1.65,,237.12,431.07,,,,0.86,0.27,,,3.39,181.58,53.94,18.02,,21.41,114.33,311.1,30.96,1405.6999999999998
Spain,2011,,817.0,,100780.0,195735.0,,,,385.0,111.0,,,1513.0,87718.0,18290.0,8379.0,,9892.0,47661.0,155122.0,15220.0,641623.0,,1.75,,215.95,419.43,,,,0.82,0.24,,,3.24,187.97,39.19,17.95,,21.2,102.13,332.4,32.61,1374.8799999999999
Spain,2012,,761.0,,126425.0,222701.0,,,,364.0,118.0,,,1280.0,96607.0,17353.0,7728.0,,9008.0,43153.0,165297.0,14509.0,705304.0,,1.63,,270.03,475.67,,,,0.78,0.25,,,2.73,206.34,37.06,16.51,,19.24,92.17,353.06,30.99,1506.46
Spain,2013,,662.0,,127444.0,222069.0,,,,302.0,121.0,,,1298.0,86034.0,16701.0,7625.0,,8923.0,37600.0,163464.0,14296.0,686539.0,,1.42,,272.74,475.24,,,,0.65,0.26,,,2.78,184.12,35.74,16.32,,19.1,80.47,349.82,30.59,1469.2499999999998
Spain,2014,,725.0,,121779.0,207124.0,,,,323.0,99.0,,,1239.0,70855.0,16776.0,8229.0,,9468.0,32874.0,155253.0,13411.0,638155.0,,1.56,,261.82,445.31,,,,0.69,0.21,,,2.66,152.34,36.07,17.69,,20.36,70.68,333.79,28.83,1372.01
Spain,2015,,715.0,,115302.0,192243.0,,,,302.0,93.0,,,1229.0,64581.0,29056.0,6267.0,,7496.0,36067.0,205751.0,12069.0,671171.0,,1.54,,248.23,413.87,,,,0.65,0.2,,,2.65,139.03,62.55,13.49,,16.14,77.65,442.96,25.98,1444.9399999999998
Spain,2016,,813.0,76.0,113299.0,187741.0,621.0,1144.0,183005.0,294.0,94.0,262.0,1211.0,1249.0,62952.0,17331.0,7477.0,1293.0,8726.0,39010.0,163077.0,12448.0,802123.0,,1.75,0.16,243.97,404.26,1.34,2.46,394.07,0.63,0.2,0.56,2.61,2.69,135.56,37.32,16.1,2.78,18.79,84.0,351.16,26.8,1727.21
Spain,2017,4441.0,820.0,72.0,105095.0,173883.0,767.0,1127.0,214595.0,307.0,69.0,260.0,1136.0,1387.0,61763.0,18086.0,8077.0,1433.0,9464.0,37079.0,162426.0,12958.0,815245.0,9.54,1.76,0.15,225.87,373.72,1.65,2.42,461.22,0.66,0.15,0.56,2.44,2.98,132.74,38.87,17.36,3.08,20.34,79.69,349.09,27.85,1752.1399999999999
Spain,2018,4576.0,829.0,80.0,107166.0,174867.0,892.0,974.0,289182.0,289.0,81.0,272.0,1425.0,1700.0,60295.0,18292.0,9912.0,1407.0,11612.0,30182.0,168203.0,14133.0,896369.0,9.81,1.78,0.17,229.68,374.78,1.91,2.09,619.78,0.62,0.17,0.58,3.05,3.64,129.23,39.2,21.24,3.02,24.89,64.69,360.5,30.29,1921.1200000000001
Spain,2019,5477.0,834.0,54.0,98326.0,165235.0,866.0,884.0,327616.0,331.0,89.0,295.0,1165.0,1873.0,65874.0,20057.0,11158.0,1483.0,13031.0,28921.0,175850.0,16624.0,936043.0,11.67,1.78,0.12,209.48,352.04,1.85,1.88,697.99,0.71,0.19,0.63,2.48,3.99,140.35,42.73,23.77,3.16,27.76,61.62,374.65,35.42,1994.27
Spain,2020,6243.0,980.0,47.0,72380.0,133704.0,762.0,762.0,360551.0,298.0,76.0,310.0,1317.0,1596.0,45263.0,16002.0,9516.0,1328.0,11112.0,19946.0,104521.0,17112.0,803826.0,13.19,2.07,0.1,152.92,282.48,1.61,1.61,761.74,0.63,0.16,0.65,2.78,3.37,95.63,33.81,20.1,2.81,23.48,42.14,220.82,36.15,1698.25
Spain,2021,7480.0,1034.0,139.0,75501.0,127572.0,739.0,1032.0,363203.0,290.0,97.0,343.0,1668.0,2143.0,53073.0,20252.0,12775.0,1315.0,14918.0,20292.0,124302.0,18313.0,846481.0,15.78,2.18,0.29,159.29,269.15,1.56,2.18,766.27,0.61,0.2,0.72,3.52,4.52,111.97,42.73,26.95,2.77,31.47,42.81,262.25,38.64,1785.86
Spain,2022,7240.0,1215.0,175.0,86515.0,148712.0,,1395.0,438207.0,325.0,84.0,411.0,2034.0,2865.0,63392.0,26446.0,13924.0,2008.0,16789.0,24043.0,181687.0,19057.0,1036524.0,15.26,2.56,0.37,182.39,313.52,,2.94,923.85,0.69,0.18,0.87,4.29,6.04,133.65,55.75,29.36,4.23,35.4,50.69,383.04,40.18,2185.26
Sweden,2008,,751.0,,37870.0,94278.0,,,,82.0,,,,4901.0,8909.0,5332.0,9157.0,,14058.0,44717.0,436446.0,79795.0,736296.0,,8.17,,412.4,1026.67,,,,0.89,,,,53.37,97.02,58.06,99.72,,153.09,486.95,4752.79,868.94,8018.07
Sweden,2009,,791.0,,39700.0,95824.0,,,,93.0,,,,5453.0,9570.0,5600.0,9545.0,,14998.0,40359.0,425878.0,82008.0,729819.0,,8.54,,428.89,1035.22,,,,1.0,,,,58.91,103.39,60.5,103.12,,162.03,436.01,4600.93,885.96,7884.500000000001
Sweden,2010,,792.0,,40562.0,92722.0,,,,91.0,,,,5479.0,9219.0,5594.0,10058.0,,15537.0,35009.0,402974.0,90070.0,708107.0,,8.47,,434.25,992.67,,,,0.97,,,,58.66,98.7,59.89,107.68,,166.34,374.8,4314.18,964.27,7580.880000000001
Sweden,2011,,842.0,,42847.0,94316.0,,,,81.0,,,,6059.0,9719.0,5684.0,10036.0,,16095.0,34471.0,415029.0,91997.0,727176.0,,8.94,,455.07,1001.7,,,,0.86,,,,64.35,103.22,60.37,106.59,,170.94,366.1,4407.9,977.07,7723.109999999999
Sweden,2012,,798.0,,39552.0,88066.0,,,,68.0,,,,5949.0,9213.0,5338.0,10225.0,,16174.0,28926.0,408420.0,97379.0,710108.0,,8.41,,417.09,928.69,,,,0.72,,,,62.73,97.15,56.29,107.83,,170.56,305.03,4306.93,1026.89,7488.320000000001
Sweden,2013,,728.0,,40654.0,85453.0,,,,87.0,,,,5634.0,8361.0,4659.0,8874.0,,14891.0,27724.0,410762.0,99175.0,707002.0,,7.62,,425.43,894.24,,,,0.91,,,,58.96,87.5,48.76,92.86,,155.83,290.12,4298.52,1037.84,7398.59
Sweden,2014,,792.0,,37978.0,83517.0,,,,87.0,,,,6294.0,8364.0,4570.0,10213.0,,16910.0,27060.0,399432.0,98219.0,693436.0,,8.21,,393.76,865.92,,,,0.9,,,,65.26,86.72,47.38,105.89,,175.33,280.56,4141.4,1018.36,7189.69
Sweden,2015,,838.0,,42493.0,90059.0,,,,112.0,,,,5544.0,8461.0,4646.0,9319.0,,15237.0,26516.0,399646.0,96558.0,699429.0,,8.6,,435.94,923.93,,,,1.15,,,,56.88,86.8,47.66,95.61,,156.32,272.03,4100.05,990.61,7175.58
Sweden,2016,7553.0,879.0,251.0,42221.0,89055.0,1337.0,21037.0,217460.0,106.0,,1971.0,,6311.0,8562.0,4959.0,10966.0,1757.0,17681.0,25184.0,375396.0,93547.0,926233.0,76.67,8.92,2.55,428.6,904.02,13.57,213.55,2207.49,1.08,,20.01,,64.06,86.91,50.34,111.32,17.84,179.48,255.65,3810.73,949.62,9402.41
Sweden,2017,7058.0,909.0,287.0,43401.0,89981.0,2751.0,21095.0,253565.0,113.0,,3137.0,,6969.0,8649.0,4685.0,11505.0,3089.0,18874.0,24064.0,360113.0,102658.0,962903.0,70.61,9.09,2.87,434.22,900.25,27.52,211.05,2536.88,1.13,,31.39,,69.72,86.53,46.87,115.11,30.9,188.83,240.76,3602.88,1027.08,9633.69
Sweden,2018,8827.0,868.0,441.0,36929.0,77914.0,915.0,21031.0,301210.0,108.0,,6787.0,,7575.0,8646.0,4709.0,11291.0,2292.0,19272.0,21803.0,334286.0,108685.0,973589.0,87.22,8.58,4.36,364.9,769.88,9.04,207.81,2976.31,1.07,,67.06,,74.85,85.43,46.53,111.57,22.65,190.43,215.44,3303.14,1073.94,9620.21
Sweden,2019,9052.0,983.0,161.0,34558.0,75450.0,1426.0,20617.0,293383.0,111.0,,6773.0,,8271.0,9035.0,5324.0,11142.0,3314.0,19960.0,20051.0,329054.0,115388.0,964053.0,88.48,9.61,1.57,337.8,737.52,13.94,201.53,2867.82,1.09,,66.21,,80.85,88.32,52.04,108.91,32.39,195.11,196.0,3216.5,1127.92,9423.61
Sweden,2020,8949.0,1085.0,152.0,39244.0,81140.0,2337.0,19791.0,278954.0,124.0,,9303.0,,8884.0,8812.0,5290.0,11567.0,4954.0,21144.0,21372.0,311038.0,126245.0,960385.0,86.65,10.51,1.47,379.99,785.66,22.63,191.63,2701.06,1.2,,90.08,,86.02,85.32,51.22,112.0,47.97,204.73,206.94,3011.72,1222.41,9299.21
Sweden,2021,11566.0,993.0,400.0,36096.0,73016.0,3221.0,21281.0,258221.0,113.0,,10534.0,,9314.0,7301.0,4813.0,12636.0,6202.0,22598.0,18599.0,288987.0,120233.0,906124.0,111.43,9.57,3.85,347.77,703.48,31.03,205.03,2487.85,1.09,,101.49,,89.74,70.34,46.37,121.74,59.75,217.72,179.19,2784.26,1158.39,8730.09
Sweden,2022,9299.0,1016.0,173.0,34419.0,69327.0,,19490.0,248730.0,116.0,,14958.0,,9029.0,6483.0,4641.0,11305.0,5116.0,20940.0,16971.0,298778.0,115875.0,886666.0,88.97,9.72,1.66,329.3,663.27,,186.47,2379.66,1.11,,143.11,,86.38,62.02,44.4,108.16,48.95,200.34,162.37,2858.48,1108.6,8482.97
Switzerland,2008,,111.0,,,57018.0,,,,54.0,2.0,,,612.0,2890.0,8893.0,,,,,120817.0,47590.0,237987.0,,1.46,,,750.87,,,,0.71,0.02,,,8.06,38.05,117.11,,,,,1591.06,626.72,3134.0600000000004
